sample_size,population_full,methodology,candidate_name,candidate_party,pct
978,rv,Live Phone,Pete Buttigieg,DEM,45.0
978,rv,Live Phone,Donald Trump,REP,44.0
978,rv,Live Phone,Beto O'Rourke,DEM,44.0
978,rv,Live Phone,Donald Trump,REP,46.0
1006,rv,IVR/Online,Joseph R. Biden Jr.,DEM,54.4
1006,rv,IVR/Online,Donald Trump,REP,45.6
1006,rv,IVR/Online,Beto O'Rourke,DEM,52.4
1006,rv,IVR/Online,Donald Trump,REP,47.6
1006,rv,IVR/Online,Bernard Sanders,DEM,54.0
1006,rv,IVR/Online,Donald Trump,REP,46.0
1006,rv,IVR/Online,Kamala D. Harris,DEM,51.3
1006,rv,IVR/Online,Donald Trump,REP,48.7
1006,rv,IVR/Online,Elizabeth Warren,DEM,51.5
1006,rv,IVR/Online,Donald Trump,REP,48.5
1006,rv,IVR/Online,Pete Buttigieg,DEM,50.0
1006,rv,IVR/Online,Donald Trump,REP,50.0
903,lv,Online,Joseph R. Biden Jr.,DEM,49.0
903,lv,Online,Donald Trump,REP,39.0
903,lv,Online,Bernard Sanders,DEM,49.0
903,lv,Online,Donald Trump,REP,40.0
903,lv,Online,Cory A. Booker,DEM,44.0
903,lv,Online,Donald Trump,REP,41.0
903,lv,Online,Kamala D. Harris,DEM,44.0
903,lv,Online,Donald Trump,REP,41.0
903,lv,Online,Elizabeth Warren,DEM,43.0
903,lv,Online,Donald Trump,REP,41.0
903,lv,Online,Pete Buttigieg,DEM,41.0
903,lv,Online,Donald Trump,REP,41.0
5000,lv,IVR/Online,Kamala D. Harris,DEM,42.0
5000,lv,IVR/Online,Donald Trump,REP,47.0
600,lv,IVR/Live Phone,Joseph R. Biden Jr.,DEM,49.0
600,lv,IVR/Live Phone,Donald Trump,REP,44.0
600,lv,IVR/Live Phone,Elizabeth Warren,DEM,42.0
600,lv,IVR/Live Phone,Donald Trump,REP,47.0
600,lv,IVR/Live Phone,Beto O'Rourke,DEM,40.0
600,lv,IVR/Live Phone,Donald Trump,REP,46.0
600,lv,IVR/Live Phone,Kamala D. Harris,DEM,39.0
600,lv,IVR/Live Phone,Donald Trump,REP,48.0
600,lv,IVR/Live Phone,Bernard Sanders,DEM,37.0
600,lv,IVR/Live Phone,Donald Trump,REP,46.0
600,lv,IVR/Live Phone,Pete Buttigieg,DEM,37.0
600,lv,IVR/Live Phone,Donald Trump,REP,46.0
1000,rv,Online,Pete Buttigieg,DEM,29.0
1000,rv,Online,Donald Trump,REP,40.0
1000,rv,Online,John K. Delaney,DEM,26.0
1000,rv,Online,Donald Trump,REP,39.0
1000,rv,Online,Tulsi Gabbard,DEM,24.0
1000,rv,Online,Donald Trump,REP,39.0
1000,rv,Online,Kirsten E. Gillibrand,DEM,28.0
1000,rv,Online,Donald Trump,REP,39.0
1000,rv,Online,John Hickenlooper,DEM,25.0
1000,rv,Online,Donald Trump,REP,39.0
1000,rv,Online,Amy Klobuchar,DEM,27.0
1000,rv,Online,Donald Trump,REP,39.0
1000,rv,Online,Marianne Williamson,DEM,24.0
1000,rv,Online,Donald Trump,REP,40.0
1000,rv,Online,Andrew Yang,DEM,26.0
1000,rv,Online,Donald Trump,REP,38.0
1000,rv,Online,Tim Ryan,DEM,27.0
1000,rv,Online,Donald Trump,REP,38.0
1000,rv,Online,Eric Swalwell,DEM,25.0
1000,rv,Online,Donald Trump,REP,39.0
200,lv,Live Phone,Joseph R. Biden Jr.,DEM,44.0
200,lv,Live Phone,Donald Trump,REP,48.0
200,lv,Live Phone,Joseph R. Biden Jr.,DEM,44.0
200,lv,Live Phone,Donald Trump,REP,49.0
200,lv,Live Phone,Joseph R. Biden Jr.,DEM,42.0
200,lv,Live Phone,Donald Trump,REP,49.0
200,lv,Live Phone,Joseph R. Biden Jr.,DEM,42.0
200,lv,Live Phone,Donald Trump,REP,46.0
200,lv,Live Phone,Joseph R. Biden Jr.,DEM,45.0
200,lv,Live Phone,Donald Trump,REP,42.0
200,lv,Live Phone,Joseph R. Biden Jr.,DEM,46.0
200,lv,Live Phone,Donald Trump,REP,45.0
1002,rv,Online,Joseph R. Biden Jr.,DEM,43.0
1002,rv,Online,Donald Trump,REP,36.0
1002,rv,Online,Bernard Sanders,DEM,37.0
1002,rv,Online,Donald Trump,REP,38.0
1002,rv,Online,Kamala D. Harris,DEM,30.0
1002,rv,Online,Donald Trump,REP,39.0
1002,rv,Online,Elizabeth Warren,DEM,33.0
1002,rv,Online,Donald Trump,REP,39.0
1002,rv,Online,Beto O'Rourke,DEM,31.0
1002,rv,Online,Donald Trump,REP,38.0
1002,rv,Online,Cory A. Booker,DEM,30.0
1002,rv,Online,Donald Trump,REP,38.0
1002,rv,Online,Jay Robert Inslee,DEM,24.0
1002,rv,Online,Donald Trump,REP,37.0
1002,rv,Online,Julián Castro,DEM,26.0
1002,rv,Online,Donald Trump,REP,38.0
1002,rv,Online,Mike Gravel,DEM,22.0
1002,rv,Online,Donald Trump,REP,38.0
1002,rv,Online,Wayne Messam,DEM,21.0
1002,rv,Online,Donald Trump,REP,38.0
1002,rv,Online,Seth Moulton,DEM,22.0
1002,rv,Online,Donald Trump,REP,37.0
799,rv,IVR/Online,Joseph R. Biden Jr.,DEM,50.5
799,rv,IVR/Online,Donald Trump,REP,49.5
799,rv,IVR/Online,Beto O'Rourke,DEM,50.3
799,rv,IVR/Online,Donald Trump,REP,49.7
799,rv,IVR/Online,Bernard Sanders,DEM,48.9
799,rv,IVR/Online,Donald Trump,REP,51.1
799,rv,IVR/Online,Kamala D. Harris,DEM,45.8
799,rv,IVR/Online,Donald Trump,REP,54.2
799,rv,IVR/Online,Elizabeth Warren,DEM,46.9
799,rv,IVR/Online,Donald Trump,REP,53.1
799,rv,IVR/Online,Pete Buttigieg,DEM,46.3
799,rv,IVR/Online,Donald Trump,REP,53.7
456,rv,Live Phone,Bernard Sanders,DEM,50.0
456,rv,Live Phone,Donald Trump,REP,44.0
470,rv,Live Phone,Joseph R. Biden Jr.,DEM,51.0
470,rv,Live Phone,Donald Trump,REP,45.0
439,rv,Live Phone,Pete Buttigieg,DEM,47.0
439,rv,Live Phone,Donald Trump,REP,44.0
453,rv,Live Phone,Kamala D. Harris,DEM,49.0
453,rv,Live Phone,Donald Trump,REP,45.0
452,rv,Live Phone,Elizabeth Warren,DEM,47.0
452,rv,Live Phone,Donald Trump,REP,48.0
469,rv,Live Phone,Beto O'Rourke,DEM,52.0
469,rv,Live Phone,Donald Trump,REP,42.0
1000,rv,Online,Joseph R. Biden Jr.,DEM,43.0
1000,rv,Online,Donald Trump,REP,37.0
5000,lv,IVR/Online,Pete Buttigieg,DEM,40.0
5000,lv,IVR/Online,Donald Trump,REP,44.0
1992,rv,Online,Joseph R. Biden Jr.,DEM,42.0
1992,rv,Online,Donald Trump,REP,34.0
802,lv,Online,Elizabeth Warren,DEM,47.0
802,lv,Online,Donald Trump,REP,41.0
802,lv,Online,Bernard Sanders,DEM,49.0
802,lv,Online,Donald Trump,REP,42.0
802,lv,Online,Joseph R. Biden Jr.,DEM,50.0
802,lv,Online,Donald Trump,REP,40.0
802,lv,Online,Kamala D. Harris,DEM,43.0
802,lv,Online,Donald Trump,REP,42.0
802,lv,Online,Beto O'Rourke,DEM,44.0
802,lv,Online,Donald Trump,REP,41.0
802,lv,Online,Pete Buttigieg,DEM,44.0
802,lv,Online,Donald Trump,REP,41.0
400,lv,Online,Bernard Sanders,DEM,52.0
400,lv,Online,Donald Trump,REP,41.0
400,lv,Online,Bernard Sanders,DEM,52.0
400,lv,Online,Donald Trump,REP,42.0
400,lv,Online,Bernard Sanders,DEM,51.0
400,lv,Online,Donald Trump,REP,43.0
914,rv,IVR/Online,Joseph R. Biden Jr.,DEM,52.8
914,rv,IVR/Online,Donald Trump,REP,47.2
914,rv,IVR/Online,Beto O'Rourke,DEM,51.2
914,rv,IVR/Online,Donald Trump,REP,48.8
914,rv,IVR/Online,Bernard Sanders,DEM,51.5
914,rv,IVR/Online,Donald Trump,REP,48.5
914,rv,IVR/Online,Kamala D. Harris,DEM,50.3
914,rv,IVR/Online,Donald Trump,REP,49.7
914,rv,IVR/Online,Elizabeth Warren,DEM,48.3
914,rv,IVR/Online,Donald Trump,REP,51.7
914,rv,IVR/Online,Pete Buttigieg,DEM,48.6
914,rv,IVR/Online,Donald Trump,REP,51.4
955,lv,IVR,Joseph R. Biden Jr.,DEM,43.0
955,lv,IVR,Donald Trump,REP,51.0
955,lv,IVR,Bernard Sanders,DEM,39.0
955,lv,IVR,Donald Trump,REP,51.0
955,lv,IVR,Beto O'Rourke,DEM,38.0
955,lv,IVR,Donald Trump,REP,51.0
955,lv,IVR,Kamala D. Harris,DEM,36.0
955,lv,IVR,Donald Trump,REP,52.0
5000,lv,IVR/Online,Bernard Sanders,DEM,44.0
5000,lv,IVR/Online,Donald Trump,REP,47.0
1584,rv,Online,Bernard Sanders,DEM,45.0
1584,rv,Online,Donald Trump,REP,44.0
1584,rv,Online,Kamala D. Harris,DEM,44.0
1584,rv,Online,Donald Trump,REP,45.0
1584,rv,Online,Elizabeth Warren,DEM,43.0
1584,rv,Online,Donald Trump,REP,45.0
1584,rv,Online,Joseph R. Biden Jr.,DEM,45.0
1584,rv,Online,Donald Trump,REP,45.0
761,rv,IVR/Online,Elizabeth Warren,DEM,63.1
761,rv,IVR/Online,Donald Trump,REP,36.9
761,rv,IVR/Online,Joseph R. Biden Jr.,DEM,68.8
761,rv,IVR/Online,Donald Trump,REP,31.2
761,rv,IVR/Online,Bernard Sanders,DEM,63.8
761,rv,IVR/Online,Donald Trump,REP,36.2
1002,rv,Online,Pete Buttigieg,DEM,28.0
1002,rv,Online,Donald Trump,REP,37.0
1002,rv,Online,John K. Delaney,DEM,27.0
1002,rv,Online,Donald Trump,REP,37.0
1002,rv,Online,Tulsi Gabbard,DEM,25.0
1002,rv,Online,Donald Trump,REP,38.0
1002,rv,Online,Kirsten E. Gillibrand,DEM,29.0
1002,rv,Online,Donald Trump,REP,36.0
1002,rv,Online,John Hickenlooper,DEM,25.0
1002,rv,Online,Donald Trump,REP,37.0
1002,rv,Online,Amy Klobuchar,DEM,30.0
1002,rv,Online,Donald Trump,REP,37.0
1002,rv,Online,Marianne Williamson,DEM,26.0
1002,rv,Online,Donald Trump,REP,37.0
1002,rv,Online,Andrew Yang,DEM,25.0
1002,rv,Online,Donald Trump,REP,37.0
1000,rv,Online,Joseph R. Biden Jr.,DEM,45.0
1000,rv,Online,Donald Trump,REP,36.0
1000,rv,Online,Bernard Sanders,DEM,41.0
1000,rv,Online,Donald Trump,REP,38.0
1000,rv,Online,Kamala D. Harris,DEM,32.0
1000,rv,Online,Donald Trump,REP,38.0
1000,rv,Online,Elizabeth Warren,DEM,35.0
1000,rv,Online,Donald Trump,REP,39.0
1000,rv,Online,Beto O'Rourke,DEM,34.0
1000,rv,Online,Donald Trump,REP,38.0
1000,rv,Online,Cory A. Booker,DEM,31.0
1000,rv,Online,Donald Trump,REP,38.0
1000,rv,Online,Jay Robert Inslee,DEM,25.0
1000,rv,Online,Donald Trump,REP,38.0
1000,rv,Online,Julián Castro,DEM,30.0
1000,rv,Online,Donald Trump,REP,38.0
719,rv,IVR/Online,Elizabeth Warren,DEM,46.3
719,rv,IVR/Online,Donald Trump,REP,53.7
719,rv,IVR/Online,Joseph R. Biden Jr.,DEM,51.7
719,rv,IVR/Online,Donald Trump,REP,48.3
719,rv,IVR/Online,Bernard Sanders,DEM,48.6
719,rv,IVR/Online,Donald Trump,REP,51.4
719,rv,IVR/Online,Kamala D. Harris,DEM,49.3
719,rv,IVR/Online,Donald Trump,REP,50.7
719,rv,IVR/Online,Pete Buttigieg,DEM,48.0
719,rv,IVR/Online,Donald Trump,REP,52.0
846,rv,IVR/Online,Joseph R. Biden Jr.,DEM,53.0
846,rv,IVR/Online,Donald Trump,REP,40.0
846,rv,IVR/Online,Pete Buttigieg,DEM,45.0
846,rv,IVR/Online,Donald Trump,REP,41.0
846,rv,IVR/Online,Cory A. Booker,DEM,48.0
846,rv,IVR/Online,Donald Trump,REP,41.0
846,rv,IVR/Online,Kirsten E. Gillibrand,DEM,47.0
846,rv,IVR/Online,Donald Trump,REP,41.0
846,rv,IVR/Online,Kamala D. Harris,DEM,48.0
846,rv,IVR/Online,Donald Trump,REP,41.0
846,rv,IVR/Online,Beto O'Rourke,DEM,47.0
846,rv,IVR/Online,Donald Trump,REP,41.0
846,rv,IVR/Online,Bernard Sanders,DEM,49.0
846,rv,IVR/Online,Donald Trump,REP,41.0
846,rv,IVR/Online,Elizabeth Warren,DEM,48.0
846,rv,IVR/Online,Donald Trump,REP,42.0
808,rv,IVR/Online,Elizabeth Warren,DEM,52.4
808,rv,IVR/Online,Donald Trump,REP,47.6
808,rv,IVR/Online,Joseph R. Biden Jr.,DEM,54.8
808,rv,IVR/Online,Donald Trump,REP,45.2
808,rv,IVR/Online,Bernard Sanders,DEM,54.6
808,rv,IVR/Online,Donald Trump,REP,45.4
808,rv,IVR/Online,Kamala D. Harris,DEM,50.7
808,rv,IVR/Online,Donald Trump,REP,49.3
808,rv,IVR/Online,Beto O'Rourke,DEM,50.8
808,rv,IVR/Online,Donald Trump,REP,49.2
5000,lv,IVR/Online,Joseph R. Biden Jr.,DEM,49.0
5000,lv,IVR/Online,Donald Trump,REP,44.0
707,rv,IVR/Online,Elizabeth Warren,DEM,48.6
707,rv,IVR/Online,Donald Trump,REP,51.4
707,rv,IVR/Online,Joseph R. Biden Jr.,DEM,52.8
707,rv,IVR/Online,Donald Trump,REP,47.2
707,rv,IVR/Online,Bernard Sanders,DEM,50.9
707,rv,IVR/Online,Donald Trump,REP,49.1
707,rv,IVR/Online,Kamala D. Harris,DEM,46.4
707,rv,IVR/Online,Donald Trump,REP,53.6
707,rv,IVR/Online,Cory A. Booker,DEM,48.1
707,rv,IVR/Online,Donald Trump,REP,51.9
707,rv,IVR/Online,Elizabeth Warren,DEM,45.1
707,rv,IVR/Online,Donald Trump,REP,47.9
707,rv,IVR/Online,Howard Schultz,IND,7.0
707,rv,IVR/Online,Bernard Sanders,DEM,45.5
707,rv,IVR/Online,Donald Trump,REP,47.0
707,rv,IVR/Online,Howard Schultz,IND,7.5
616,lv,Live Phone/Text,Joseph R. Biden Jr.,DEM,53.0
616,lv,Live Phone/Text,Donald Trump,REP,40.0
616,lv,Live Phone/Text,Bernard Sanders,DEM,48.0
616,lv,Live Phone/Text,Donald Trump,REP,41.0
616,lv,Live Phone/Text,Beto O'Rourke,DEM,45.0
616,lv,Live Phone/Text,Donald Trump,REP,42.0
530,lv,Live Phone/Text,Joseph R. Biden Jr.,DEM,45.0
530,lv,Live Phone/Text,Donald Trump,REP,46.0
530,lv,Live Phone/Text,Bernard Sanders,DEM,45.0
530,lv,Live Phone/Text,Donald Trump,REP,46.0
530,lv,Live Phone/Text,Beto O'Rourke,DEM,39.0
530,lv,Live Phone/Text,Donald Trump,REP,48.0
632,lv,Live Phone/Text,Joseph R. Biden Jr.,DEM,50.0
632,lv,Live Phone/Text,Donald Trump,REP,43.0
632,lv,Live Phone/Text,Bernard Sanders,DEM,44.0
632,lv,Live Phone/Text,Donald Trump,REP,44.0
632,lv,Live Phone/Text,Beto O'Rourke,DEM,40.0
632,lv,Live Phone/Text,Donald Trump,REP,47.0
1001,rv,Online,Pete Buttigieg,DEM,27.0
1001,rv,Online,Donald Trump,REP,36.0
1001,rv,Online,John K. Delaney,DEM,28.0
1001,rv,Online,Donald Trump,REP,36.0
1001,rv,Online,Tulsi Gabbard,DEM,27.0
1001,rv,Online,Donald Trump,REP,35.0
1001,rv,Online,Kirsten E. Gillibrand,DEM,31.0
1001,rv,Online,Donald Trump,REP,36.0
1001,rv,Online,John Hickenlooper,DEM,28.0
1001,rv,Online,Donald Trump,REP,35.0
1001,rv,Online,Amy Klobuchar,DEM,30.0
1001,rv,Online,Donald Trump,REP,37.0
1001,rv,Online,Marianne Williamson,DEM,27.0
1001,rv,Online,Donald Trump,REP,36.0
1001,rv,Online,Andrew Yang,DEM,27.0
1001,rv,Online,Donald Trump,REP,35.0
1002,rv,Live Phone,Joseph R. Biden Jr.,DEM,47.0
1002,rv,Live Phone,Donald Trump,REP,40.0
1002,rv,Live Phone,Kamala D. Harris,DEM,39.0
1002,rv,Live Phone,Donald Trump,REP,41.0
1002,rv,Live Phone,Elizabeth Warren,DEM,40.0
1002,rv,Live Phone,Donald Trump,REP,42.0
1002,rv,Live Phone,Bernard Sanders,DEM,44.0
1002,rv,Live Phone,Donald Trump,REP,41.0
1153,rv,IVR/Online,Elizabeth Warren,DEM,50.9
1153,rv,IVR/Online,Donald Trump,REP,49.1
1153,rv,IVR/Online,Joseph R. Biden Jr.,DEM,55.4
1153,rv,IVR/Online,Donald Trump,REP,44.6
1153,rv,IVR/Online,Bernard Sanders,DEM,50.9
1153,rv,IVR/Online,Donald Trump,REP,49.1
1153,rv,IVR/Online,Kamala D. Harris,DEM,52.2
1153,rv,IVR/Online,Donald Trump,REP,47.8
1153,rv,IVR/Online,Beto O'Rourke,DEM,48.9
1153,rv,IVR/Online,Donald Trump,REP,51.1
1153,rv,IVR/Online,Beto O'Rourke,DEM,43.5
1153,rv,IVR/Online,Donald Trump,REP,46.4
1153,rv,IVR/Online,Howard Schultz,IND,10.1
1153,rv,IVR/Online,Joseph R. Biden Jr.,DEM,51.8
1153,rv,IVR/Online,Donald Trump,REP,44.0
1153,rv,IVR/Online,Howard Schultz,IND,4.2
1001,rv,Online,Joseph R. Biden Jr.,DEM,44.0
1001,rv,Online,Donald Trump,REP,33.0
1001,rv,Online,Bernard Sanders,DEM,40.0
1001,rv,Online,Donald Trump,REP,35.0
1001,rv,Online,Kamala D. Harris,DEM,34.0
1001,rv,Online,Donald Trump,REP,36.0
1001,rv,Online,Elizabeth Warren,DEM,34.0
1001,rv,Online,Donald Trump,REP,37.0
1001,rv,Online,Beto O'Rourke,DEM,36.0
1001,rv,Online,Donald Trump,REP,36.0
1001,rv,Online,Cory A. Booker,DEM,35.0
1001,rv,Online,Donald Trump,REP,37.0
1001,rv,Online,Jay Robert Inslee,DEM,26.0
1001,rv,Online,Donald Trump,REP,36.0
1001,rv,Online,Julián Castro,DEM,30.0
1001,rv,Online,Donald Trump,REP,37.0
775,rv,IVR/Online,Elizabeth Warren,DEM,52.1
775,rv,IVR/Online,Donald Trump,REP,47.9
775,rv,IVR/Online,Joseph R. Biden Jr.,DEM,54.3
775,rv,IVR/Online,Donald Trump,REP,45.7
775,rv,IVR/Online,Bernard Sanders,DEM,52.1
775,rv,IVR/Online,Donald Trump,REP,47.9
775,rv,IVR/Online,Kamala D. Harris,DEM,49.8
775,rv,IVR/Online,Donald Trump,REP,50.2
775,rv,IVR/Online,Beto O'Rourke,DEM,50.8
775,rv,IVR/Online,Donald Trump,REP,49.2
775,rv,IVR/Online,Amy Klobuchar,DEM,50.4
775,rv,IVR/Online,Donald Trump,REP,49.6
775,rv,IVR/Online,Joseph R. Biden Jr.,DEM,51.2
775,rv,IVR/Online,Donald Trump,REP,44.4
775,rv,IVR/Online,Howard Schultz,IND,4.4
775,rv,IVR/Online,Bernard Sanders,DEM,48.4
775,rv,IVR/Online,Donald Trump,REP,46.2
775,rv,IVR/Online,Howard Schultz,IND,5.4
1622,a,Online,Joseph R. Biden Jr.,DEM,48.0
1622,a,Online,Donald Trump,REP,43.0
1622,a,Online,Elizabeth Warren,DEM,44.0
1622,a,Online,Donald Trump,REP,44.0
1622,a,Online,Kamala D. Harris,DEM,44.0
1622,a,Online,Donald Trump,REP,44.0
1622,a,Online,Bernard Sanders,DEM,46.0
1622,a,Online,Donald Trump,REP,44.0
1622,a,Online,Beto O'Rourke,DEM,43.0
1622,a,Online,Donald Trump,REP,44.0
1622,a,Online,Cory A. Booker,DEM,42.0
1622,a,Online,Donald Trump,REP,44.0
4049,lv,Online,Joseph R. Biden Jr.,DEM,50.5
4049,lv,Online,Donald Trump,REP,45.8
4049,lv,Online,Bernard Sanders,DEM,49.8
4049,lv,Online,Donald Trump,REP,46.3
4049,lv,Online,Kamala D. Harris,DEM,47.6
4049,lv,Online,Donald Trump,REP,46.6
4049,lv,Online,Beto O'Rourke,DEM,48.1
4049,lv,Online,Donald Trump,REP,46.5
4049,lv,Online,Elizabeth Warren,DEM,49.0
4049,lv,Online,Donald Trump,REP,46.7
4049,lv,Online,Joseph R. Biden Jr.,DEM,51.3
4049,lv,Online,Mike Pence,REP,45.1
4049,lv,Online,Bernard Sanders,DEM,49.6
4049,lv,Online,Mike Pence,REP,47.0
4049,lv,Online,Kamala D. Harris,DEM,47.8
4049,lv,Online,Mike Pence,REP,46.5
4049,lv,Online,Beto O'Rourke,DEM,47.9
4049,lv,Online,Mike Pence,REP,47.0
4049,lv,Online,Elizabeth Warren,DEM,48.6
4049,lv,Online,Mike Pence,REP,46.9
4049,lv,Online,Joseph R. Biden Jr.,DEM,48.0
4049,lv,Online,Donald Trump,REP,45.0
4049,lv,Online,Howard Schultz,IND,4.0
4049,lv,Online,Bernard Sanders,DEM,46.0
4049,lv,Online,Donald Trump,REP,45.0
4049,lv,Online,Howard Schultz,IND,7.0
4049,lv,Online,Kamala D. Harris,DEM,44.0
4049,lv,Online,Donald Trump,REP,45.0
4049,lv,Online,Howard Schultz,IND,7.0
4049,lv,Online,Beto O'Rourke,DEM,44.0
4049,lv,Online,Donald Trump,REP,45.0
4049,lv,Online,Howard Schultz,IND,7.0
4049,lv,Online,Elizabeth Warren,DEM,45.0
4049,lv,Online,Donald Trump,REP,45.0
4049,lv,Online,Howard Schultz,IND,7.0
743,rv,IVR/Online,Elizabeth Warren,DEM,51.4
743,rv,IVR/Online,Donald Trump,REP,48.6
743,rv,IVR/Online,Joseph R. Biden Jr.,DEM,53.7
743,rv,IVR/Online,Donald Trump,REP,46.3
743,rv,IVR/Online,Bernard Sanders,DEM,52.5
743,rv,IVR/Online,Donald Trump,REP,47.5
743,rv,IVR/Online,Kamala D. Harris,DEM,51.3
743,rv,IVR/Online,Donald Trump,REP,48.7
743,rv,IVR/Online,Amy Klobuchar,DEM,52.8
743,rv,IVR/Online,Donald Trump,REP,47.2
743,rv,IVR/Online,Joseph R. Biden Jr.,DEM,51.8
743,rv,IVR/Online,Donald Trump,REP,44.3
743,rv,IVR/Online,Howard Schultz,IND,3.9
743,rv,IVR/Online,Bernard Sanders,DEM,48.9
743,rv,IVR/Online,Donald Trump,REP,45.3
743,rv,IVR/Online,Howard Schultz,IND,5.8
550,a,Live Phone,Amy Klobuchar,DEM,52.0
550,a,Live Phone,Donald Trump,REP,35.0
550,a,Live Phone,Howard Schultz,IND,7.0
755,rv,IVR/Online,Elizabeth Warren,DEM,46.0
755,rv,IVR/Online,Donald Trump,REP,54.0
755,rv,IVR/Online,Joseph R. Biden Jr.,DEM,48.1
755,rv,IVR/Online,Donald Trump,REP,51.9
755,rv,IVR/Online,Bernard Sanders,DEM,46.1
755,rv,IVR/Online,Donald Trump,REP,53.9
755,rv,IVR/Online,Kamala D. Harris,DEM,44.1
755,rv,IVR/Online,Donald Trump,REP,55.9
755,rv,IVR/Online,Cory A. Booker,DEM,45.8
755,rv,IVR/Online,Donald Trump,REP,54.2
755,rv,IVR/Online,Beto O'Rourke,DEM,43.9
755,rv,IVR/Online,Donald Trump,REP,56.1
755,rv,IVR/Online,Amy Klobuchar,DEM,43.9
755,rv,IVR/Online,Donald Trump,REP,56.1
755,rv,IVR/Online,Elizabeth Warren,DEM,40.6
755,rv,IVR/Online,Donald Trump,REP,52.5
755,rv,IVR/Online,Howard Schultz,IND,6.9
755,rv,IVR/Online,Bernard Sanders,DEM,42.2
755,rv,IVR/Online,Donald Trump,REP,51.3
755,rv,IVR/Online,Howard Schultz,IND,6.5
1222,rv,Live Phone,Joseph R. Biden Jr.,DEM,46.0
1222,rv,Live Phone,Donald Trump,REP,47.0
1222,rv,Live Phone,Bernard Sanders,DEM,45.0
1222,rv,Live Phone,Donald Trump,REP,47.0
1222,rv,Live Phone,Beto O'Rourke,DEM,46.0
1222,rv,Live Phone,Donald Trump,REP,47.0
1222,rv,Live Phone,Kamala D. Harris,DEM,41.0
1222,rv,Live Phone,Donald Trump,REP,48.0
1222,rv,Live Phone,Elizabeth Warren,DEM,41.0
1222,rv,Live Phone,Donald Trump,REP,48.0
1222,rv,Live Phone,Julián Castro,DEM,41.0
1222,rv,Live Phone,Donald Trump,REP,46.0
1000,rv,Online,Joseph R. Biden Jr.,DEM,51.0
1000,rv,Online,Donald Trump,REP,40.0
1000,rv,Online,Cory A. Booker,DEM,46.0
1000,rv,Online,Donald Trump,REP,43.0
1000,rv,Online,Kamala D. Harris,DEM,45.0
1000,rv,Online,Donald Trump,REP,43.0
1000,rv,Online,Bernard Sanders,DEM,50.0
1000,rv,Online,Donald Trump,REP,41.0
1000,rv,Online,Elizabeth Warren,DEM,45.0
1000,rv,Online,Donald Trump,REP,42.0
910,rv,IVR/Online,Elizabeth Warren,DEM,51.6
910,rv,IVR/Online,Donald Trump,REP,48.4
910,rv,IVR/Online,Joseph R. Biden Jr.,DEM,54.8
910,rv,IVR/Online,Donald Trump,REP,45.2
910,rv,IVR/Online,Bernard Sanders,DEM,55.0
910,rv,IVR/Online,Donald Trump,REP,45.0
910,rv,IVR/Online,Kamala D. Harris,DEM,51.8
910,rv,IVR/Online,Donald Trump,REP,48.2
910,rv,IVR/Online,Cory A. Booker,DEM,50.9
910,rv,IVR/Online,Donald Trump,REP,49.1
910,rv,IVR/Online,Elizabeth Warren,DEM,43.6
910,rv,IVR/Online,Donald Trump,REP,44.7
910,rv,IVR/Online,Howard Schultz,IND,11.6
910,rv,IVR/Online,Bernard Sanders,DEM,48.1
910,rv,IVR/Online,Donald Trump,REP,42.4
910,rv,IVR/Online,Howard Schultz,IND,9.6
1000,rv,IVR/Online,Elizabeth Warren,DEM,52.6
1000,rv,IVR/Online,Donald Trump,REP,47.4
1000,rv,IVR/Online,Joseph R. Biden Jr.,DEM,54.6
1000,rv,IVR/Online,Donald Trump,REP,45.4
1000,rv,IVR/Online,Bernard Sanders,DEM,51.3
1000,rv,IVR/Online,Donald Trump,REP,48.7
1000,rv,IVR/Online,Kamala D. Harris,DEM,52.0
1000,rv,IVR/Online,Donald Trump,REP,48.0
1000,rv,IVR/Online,Beto O'Rourke,DEM,52.8
1000,rv,IVR/Online,Donald Trump,REP,47.2
1000,rv,IVR/Online,Amy Klobuchar,DEM,51.5
1000,rv,IVR/Online,Donald Trump,REP,48.5
1000,rv,IVR/Online,Cory A. Booker,DEM,50.9
1000,rv,IVR/Online,Donald Trump,REP,49.1
1000,rv,IVR/Online,Sherrod Brown,DEM,51.8
1000,rv,IVR/Online,Donald Trump,REP,48.2
1000,rv,IVR/Online,Kamala D. Harris,DEM,43.1
1000,rv,IVR/Online,Donald Trump,REP,44.9
1000,rv,IVR/Online,Howard Schultz,IND,12.0
1000,rv,IVR/Online,Joseph R. Biden Jr.,DEM,50.9
1000,rv,IVR/Online,Donald Trump,REP,42.0
1000,rv,IVR/Online,Howard Schultz,IND,7.2
743,rv,IVR,Kamala D. Harris,DEM,40.0
743,rv,IVR,Donald Trump,REP,49.0
743,rv,IVR,Joseph R. Biden Jr.,DEM,46.0
743,rv,IVR,Donald Trump,REP,49.0
600,lv,Live Phone,Joseph R. Biden Jr.,DEM,46.0
600,lv,Live Phone,Donald Trump,REP,46.0
600,lv,Live Phone,Bernard Sanders,DEM,37.0
600,lv,Live Phone,Donald Trump,REP,49.0
600,lv,Live Phone,Elizabeth Warren,DEM,38.0
600,lv,Live Phone,Donald Trump,REP,49.0
600,lv,Live Phone,Kamala D. Harris,DEM,40.0
600,lv,Live Phone,Donald Trump,REP,49.0
