sample_size,population_full,methodology,end_date,Approve,Disapprove
1515,rv,Online,8/11/2017,40.4,55.2
948,rv,IVR/Online,8/10/2017,40.0,53.0
1500,lv,IVR/Online,8/10/2017,45.0,53.0
1500,a,Live Phone,8/10/2017,37.0,56.0
1000,a,Online,8/10/2017,37.0,53.0
905,rv,Online,8/10/2017,40.0,55.0
1732,a,Online,8/10/2017,37.9,56.6
1473,rv,Online,8/10/2017,39.3,56.4
14103,a,Online,8/10/2017,41.0,57.0
12603,rv,Online,8/10/2017,43.0,56.0
1500,lv,IVR/Online,8/9/2017,44.0,54.0
1500,a,Live Phone,8/9/2017,36.0,57.0
1000,a,Online,8/9/2017,36.0,53.0
892,rv,Online,8/9/2017,38.0,56.0
1707,a,Online,8/9/2017,36.3,59.2
1447,rv,Online,8/9/2017,38.3,58.2
1200,a,Live Phone,8/9/2017,40.0,55.0
1306,a,Online,8/9/2017,32.0,67.0
1500,a,Online,8/8/2017,37.0,53.0
1303,rv,Online,8/8/2017,40.0,54.0
1500,lv,IVR/Online,8/8/2017,42.0,56.0
1500,a,Live Phone,8/8/2017,36.0,58.0
1000,a,Online,8/8/2017,34.0,56.0
893,rv,Online,8/8/2017,37.0,58.0
1674,a,Online,8/8/2017,37.3,58.9
1431,rv,Online,8/8/2017,38.9,58.6
1500,a,Live Phone,8/7/2017,37.0,59.0
1000,a,Online,8/7/2017,36.0,55.0
893,rv,Online,8/7/2017,40.0,56.0
1300,lv,Online,8/7/2017,44.5,50.6
1500,lv,IVR/Online,8/7/2017,41.0,57.0
1605,a,Online,8/7/2017,36.4,59.9
1354,rv,Online,8/7/2017,37.5,59.6
1500,a,Live Phone,8/6/2017,38.0,57.0
1000,a,Online,8/6/2017,34.0,56.0
883,rv,Online,8/6/2017,38.0,57.0
1018,a,Live Phone,8/6/2017,38.0,56.0
921,rv,Live Phone,8/6/2017,40.0,56.0
1111,a,Live Phone,8/6/2017,36.0,58.0
1992,rv,Online,8/6/2017,40.0,55.0
1500,lv,IVR/Online,8/6/2017,41.0,57.0
1588,a,Online,8/6/2017,34.5,60.5
1343,rv,Online,8/6/2017,35.7,61.1
1211,a,Live Phone,8/6/2017,36.0,61.0
1500,a,Live Phone,8/5/2017,38.0,56.0
1000,a,Online,8/5/2017,35.0,55.0
892,rv,Online,8/5/2017,39.0,55.0
1601,a,Online,8/5/2017,35.0,60.2
1340,rv,Online,8/5/2017,37.1,60.0
904,a,,8/5/2017,32.0,59.0
1500,a,Live Phone,8/4/2017,37.0,55.0
1000,a,Online,8/4/2017,38.0,53.0
908,rv,Online,8/4/2017,41.0,54.0
1660,a,Online,8/4/2017,35.8,59.0
1372,rv,Online,8/4/2017,37.9,59.2
1500,lv,IVR/Online,8/3/2017,39.0,59.0
1500,a,Live Phone,8/3/2017,36.0,58.0
1000,a,Online,8/3/2017,36.0,57.0
902,rv,Online,8/3/2017,40.0,56.0
1372,rv,Online,8/3/2017,38.9,58.1
1683,a,Online,8/3/2017,36.9,58.2
12173,a,Online,8/3/2017,39.0,59.0
10915,rv,Online,8/3/2017,41.0,58.0
1500,lv,IVR/Online,8/2/2017,39.0,60.0
1500,a,Live Phone,8/2/2017,36.0,58.0
1000,a,Online,8/2/2017,35.0,52.0
895,rv,Online,8/2/2017,39.0,54.0
1685,rv,Online,8/2/2017,39.7,57.5
2016,a,Online,8/2/2017,37.5,57.7
1500,a,Online,8/1/2017,37.0,54.0
1329,rv,Online,8/1/2017,39.0,55.0
1500,lv,IVR/Online,8/1/2017,38.0,62.0
1500,a,Live Phone,8/1/2017,36.0,60.0
1000,a,Online,8/1/2017,40.0,50.0
878,rv,Online,8/1/2017,45.0,52.0
2614,rv,Online,8/1/2017,38.8,58.6
3132,a,Online,8/1/2017,37.1,58.7
1125,rv,Live Phone,8/1/2017,33.0,61.0
1500,a,Live Phone,7/31/2017,37.0,59.0
1000,a,Online,7/31/2017,37.0,52.0
894,rv,Online,7/31/2017,39.0,55.0
1500,lv,IVR/Online,7/31/2017,39.0,61.0
3797,a,Online,7/31/2017,37.1,58.5
3178,rv,Online,7/31/2017,38.4,58.7
1917,a,,7/31/2017,44.0,54.0
1500,a,Live Phone,7/30/2017,37.0,59.0
1000,a,Online,7/30/2017,37.0,53.0
908,rv,Online,7/30/2017,40.0,55.0
1500,lv,Online,7/30/2017,39.0,61.0
3731,a,Online,7/30/2017,37.0,58.5
3128,rv,Online,7/30/2017,38.2,58.7
1500,a,Live Phone,7/29/2017,38.0,57.0
1972,rv,Online,7/29/2017,43.0,53.0
1000,a,Online,7/29/2017,35.0,55.0
898,rv,Online,7/29/2017,40.0,55.0
3709,a,Online,7/29/2017,36.8,58.6
3119,rv,Online,7/29/2017,38.2,58.8
1500,a,Live Phone,7/28/2017,39.0,56.0
1000,a,Online,7/28/2017,38.0,53.0
898,rv,Online,7/28/2017,40.0,55.0
3412,a,Online,7/28/2017,36.6,58.9
2835,rv,Online,7/28/2017,37.7,59.3
1500,lv,IVR/Online,7/27/2017,41.0,59.0
1500,a,Live Phone,7/27/2017,39.0,54.0
1000,a,Online,7/27/2017,37.0,52.0
899,rv,Online,7/27/2017,41.0,56.0
2190,a,Online,7/27/2017,37.7,57.9
1804,rv,Online,7/27/2017,39.0,57.7
8382,a,Online,7/27/2017,39.0,58.0
6864,rv,Online,7/27/2017,41.0,58.0
1500,lv,IVR/Online,7/26/2017,41.0,59.0
1500,a,Live Phone,7/26/2017,39.0,55.0
1000,a,Online,7/26/2017,36.0,51.0
899,rv,Online,7/26/2017,40.0,53.0
1513,a,Online,7/26/2017,35.7,59.3
1241,rv,Online,7/26/2017,36.8,59.5
1118,a,Online,7/26/2017,31.0,68.0
1500,a,Online,7/25/2017,39.0,51.0
1282,rv,Online,7/25/2017,41.0,54.0
1500,a,Live Phone,7/25/2017,37.0,58.0
1500,lv,IVR/Online,7/25/2017,43.0,57.0
1000,a,Online,7/25/2017,38.0,52.0
906,rv,Online,7/25/2017,41.0,53.0
1532,a,Online,7/25/2017,35.2,59.1
1265,rv,Online,7/25/2017,36.8,59.1
1500,a,Live Phone,7/24/2017,36.0,59.0
1000,a,Online,7/24/2017,37.0,53.0
887,rv,Online,7/24/2017,41.0,53.0
1500,lv,IVR/Online,7/24/2017,42.0,58.0
3981,rv,Online,7/24/2017,44.0,51.0
1996,a,Online,7/24/2017,44.0,52.0
121,lv,Online,7/24/2017,39.0,57.0
1276,rv,Online,7/24/2017,37.0,57.8
1541,a,Online,7/24/2017,35.1,58.3
2032,rv,Online,7/24/2017,44.0,56.0
1500,a,Live Phone,7/23/2017,37.0,58.0
1000,a,Online,7/23/2017,39.0,50.0
885,rv,Online,7/23/2017,42.0,53.0
1500,lv,IVR/Online,7/23/2017,44.0,56.0
222,lv,Online,7/23/2017,39.0,57.0
1296,rv,Online,7/23/2017,38.4,55.3
1536,a,Online,7/23/2017,36.3,55.7
1500,a,Live Phone,7/22/2017,39.0,55.0
1000,a,Online,7/22/2017,38.0,51.0
903,rv,Online,7/22/2017,40.0,55.0
332,lv,Online,7/22/2017,41.0,56.0
1349,rv,Online,7/22/2017,39.5,54.5
1585,a,Online,7/22/2017,36.8,55.1
1500,a,Live Phone,7/21/2017,38.0,57.0
1000,a,Online,7/21/2017,37.0,52.0
875,rv,Online,7/21/2017,40.0,54.0
416,lv,Online,7/21/2017,39.0,57.0
1332,rv,Online,7/21/2017,41.4,53.3
1574,a,Online,7/21/2017,38.0,54.9
1500,lv,IVR/Online,7/20/2017,43.0,57.0
1500,a,Live Phone,7/20/2017,37.0,58.0
1000,a,Online,7/20/2017,39.0,49.0
891,rv,Online,7/20/2017,42.0,52.0
1100,a,Live Phone,7/20/2017,35.0,57.0
1309,rv,Online,7/20/2017,41.2,54.4
1544,a,Online,7/20/2017,38.3,55.6
470,lv,Online,7/20/2017,39.0,57.9
8382,a,Online,7/20/2017,42.0,57.0
7549,rv,Online,7/20/2017,42.0,57.0
1500,lv,IVR/Online,7/19/2017,43.0,57.0
1500,a,Live Phone,7/19/2017,36.0,59.0
1250,a,Online,7/19/2017,44.0,51.0
1000,a,Online,7/19/2017,39.0,52.0
880,rv,Online,7/19/2017,42.0,55.0
1265,rv,Online,7/19/2017,40.5,55.9
1505,a,Online,7/19/2017,38.3,56.5
444,lv,Online,7/19/2017,40.5,55.3
903,a,Online,7/19/2017,33.0,66.0
1500,lv,IVR/Online,7/18/2017,42.0,58.0
1500,a,Live Phone,7/18/2017,37.0,57.0
1020,rv,Live Phone,7/18/2017,41.0,53.0
1000,a,Online,7/18/2017,36.0,55.0
906,rv,Online,7/18/2017,40.0,54.0
1500,a,Online,7/18/2017,38.0,54.0
1273,rv,Online,7/18/2017,39.0,56.0
1213,rv,Online,7/18/2017,39.1,58.1
1473,a,Online,7/18/2017,37.6,58.1
401,lv,Online,7/18/2017,41.0,55.0
1500,a,Live Phone,7/17/2017,38.0,56.0
1000,a,Online,7/17/2017,39.0,50.0
884,rv,Online,7/17/2017,42.0,53.0
836,rv,IVR/Online,7/17/2017,41.0,55.0
1500,lv,IVR/Online,7/17/2017,43.0,57.0
1194,rv,Online,7/17/2017,38.9,57.9
1474,a,Online,7/17/2017,37.7,58.1
366,lv,Online,7/17/2017,43.0,53.0
1500,a,Live Phone,7/16/2017,39.0,56.0
856,lv,Online,7/16/2017,42.0,54.0
1000,a,Online,7/16/2017,40.0,50.0
875,rv,Online,7/16/2017,43.0,50.0
800,a,Live Phone,7/16/2017,39.0,52.0
713,rv,Live Phone,7/16/2017,40.0,52.0
1500,lv,IVR/Online,7/16/2017,43.0,57.0
1218,rv,Online,7/16/2017,41.6,55.7
1496,a,Online,7/16/2017,40.2,56.0
383,lv,Online,7/16/2017,46.0,51.0
1500,a,Live Phone,7/15/2017,38.0,56.0
1994,rv,Online,7/15/2017,44.0,51.0
2201,a,Online,7/15/2017,43.0,51.0
1000,a,Online,7/15/2017,40.0,50.0
875,rv,Online,7/15/2017,43.0,51.0
1246,rv,Online,7/15/2017,42.1,54.8
1522,a,Online,7/15/2017,40.2,55.9
402,lv,Online,7/15/2017,45.0,51.0
1000,a,Online,7/14/2017,38.0,50.0
903,rv,Online,7/14/2017,40.0,54.0
1500,a,Live Phone,7/14/2017,38.0,57.0
1275,rv,Online,7/14/2017,43.8,53.5
1544,a,Online,7/14/2017,41.5,55.2
397,lv,Online,7/14/2017,47.0,51.0
1500,lv,IVR/Online,7/13/2017,43.0,57.0
1000,a,Online,7/13/2017,35.0,55.0
891,rv,Online,7/13/2017,41.0,54.0
1500,a,Live Phone,7/13/2017,39.0,55.0
859,rv,Live Phone,7/13/2017,39.0,56.0
1001,a,Live Phone,7/13/2017,36.0,58.0
427,lv,Online,7/13/2017,46.0,51.0
1565,a,Online,7/13/2017,40.6,56.0
1311,rv,Online,7/13/2017,43.5,53.6
16514,a,Online,7/13/2017,42.0,56.0
14652,rv,Online,7/13/2017,44.0,55.0
1296,a,Online,7/12/2017,44.0,53.0
1500,lv,IVR/Online,7/12/2017,44.0,56.0
1000,a,Online,7/12/2017,37.0,53.0
923,rv,Online,7/12/2017,39.0,57.0
455,lv,Online,7/12/2017,44.8,51.8
1548,a,Online,7/12/2017,40.8,55.5
1316,rv,Online,7/12/2017,44.1,53.3
1001,a,Live Phone,7/12/2017,40.0,56.0
1500,lv,IVR/Online,7/11/2017,45.0,55.0
1284,rv,Online,7/11/2017,41.0,52.0
1500,a,Online,7/11/2017,37.0,52.0
1500,a,Live Phone,7/11/2017,40.0,55.0
1000,a,Online,7/11/2017,37.0,49.0
889,rv,Online,7/11/2017,41.0,53.0
464,lv,Online,7/11/2017,43.6,52.3
1534,a,Online,7/11/2017,39.9,56.2
1306,rv,Online,7/11/2017,42.4,55.1
1827,a,Online,7/11/2017,33.0,66.0
1500,a,Live Phone,7/10/2017,40.0,55.0
1000,a,Online,7/10/2017,40.0,53.0
885,rv,Online,7/10/2017,44.0,51.0
1500,lv,IVR/Online,7/10/2017,45.0,55.0
482,lv,Online,7/10/2017,43.2,53.8
1334,rv,Online,7/10/2017,42.0,55.9
1560,a,Online,7/10/2017,39.6,56.8
1208,a,Live Phone,7/10/2017,38.0,57.0
1500,a,Live Phone,7/9/2017,39.0,56.0
1983,rv,Online,7/9/2017,46.0,50.0
2191,a,Online,7/9/2017,45.0,49.0
1000,a,Online,7/9/2017,37.0,54.0
880,rv,Online,7/9/2017,43.0,53.0
1500,lv,IVR/Online,7/9/2017,45.0,55.0
491,lv,Online,7/9/2017,40.3,56.6
1341,rv,Online,7/9/2017,41.4,56.6
1568,a,Online,7/9/2017,39.3,56.9
1500,a,Live Phone,7/8/2017,39.0,56.0
1000,a,Online,7/8/2017,41.0,48.0
911,rv,Online,7/8/2017,44.0,51.0
526,lv,Online,7/8/2017,40.7,56.7
1357,rv,Online,7/8/2017,41.4,56.6
1581,a,Online,7/8/2017,39.8,56.3
1500,a,Live Phone,7/7/2017,38.0,56.0
1000,a,Online,7/7/2017,38.0,51.0
896,rv,Online,7/7/2017,43.0,51.0
466,lv,Online,7/7/2017,39.5,57.7
1337,rv,Online,7/7/2017,40.5,57.4
1563,a,Online,7/7/2017,39.2,57.1
1000,rv,Live Phone,7/6/2017,41.0,50.0
1500,lv,IVR/Online,7/6/2017,45.0,55.0
1000,a,Online,7/6/2017,37.0,54.0
874,rv,Online,7/6/2017,39.0,56.0
1500,a,Live Phone,7/6/2017,37.0,57.0
1554,a,Online,7/6/2017,38.0,57.8
443,lv,Online,7/6/2017,37.6,59.3
1330,rv,Online,7/6/2017,39.8,57.5
12338,a,Online,7/6/2017,43.0,55.0
11066,rv,Online,7/6/2017,46.0,54.0
1500,lv,IVR/Online,7/5/2017,44.0,56.0
1000,a,Online,7/5/2017,38.0,52.0
898,rv,Online,7/5/2017,42.0,54.0
1500,a,Live Phone,7/5/2017,37.0,57.0
1535,a,Online,7/5/2017,38.1,57.1
404,lv,Online,7/5/2017,38.0,58.0
1298,rv,Online,7/5/2017,40.0,56.8
1500,a,Online,7/4/2017,38.0,52.0
1323,rv,Online,7/4/2017,41.0,53.0
1000,a,Online,7/4/2017,35.0,56.0
889,rv,Online,7/4/2017,39.0,57.0
1369,rv,Online,7/4/2017,40.4,55.9
1600,a,Online,7/4/2017,37.8,56.8
450,lv,Online,7/4/2017,38.9,58.2
1500,a,Live Phone,7/3/2017,37.0,57.0
1000,a,Online,7/3/2017,36.0,53.0
897,rv,Online,7/3/2017,39.0,55.0
1500,lv,IVR/Online,7/3/2017,44.0,56.0
1318,rv,Online,7/3/2017,41.3,54.2
1558,a,Online,7/3/2017,38.3,54.8
406,lv,Online,7/3/2017,40.0,55.0
1500,a,Live Phone,7/2/2017,39.0,56.0
1000,a,Online,7/2/2017,38.0,51.0
889,rv,Online,7/2/2017,42.0,53.0
1330,a,Online,7/2/2017,30.0,69.0
1500,lv,IVR/Online,7/2/2017,44.0,56.0
1378,rv,Online,7/2/2017,40.7,54.3
1614,a,Online,7/2/2017,38.1,54.9
480,lv,Online,7/2/2017,38.1,56.3
1500,a,Live Phone,7/1/2017,37.0,57.0
1000,a,Online,7/1/2017,38.0,52.0
902,rv,Online,7/1/2017,41.0,52.0
1409,rv,Online,7/1/2017,42.0,53.4
1659,a,Online,7/1/2017,38.7,54.7
516,lv,Online,7/1/2017,40.4,54.2
1500,a,Live Phone,6/30/2017,38.0,57.0
1000,a,Online,6/30/2017,38.0,54.0
926,rv,Online,6/30/2017,42.0,52.0
1411,rv,Online,6/30/2017,40.2,55.4
1660,a,Online,6/30/2017,37.6,56.2
530,lv,Online,6/30/2017,39.4,54.6
1500,lv,IVR/Online,6/29/2017,46.0,54.0
1500,a,Live Phone,6/29/2017,38.0,57.0
1000,a,Online,6/29/2017,36.0,53.0
896,rv,Online,6/29/2017,40.0,53.0
503,lv,Online,6/29/2017,40.3,52.8
1336,rv,Online,6/29/2017,38.9,56.7
1592,a,Online,6/29/2017,36.6,56.6
10945,a,Online,6/29/2017,41.0,56.0
9799,rv,Online,6/29/2017,43.0,56.0
900,a,,6/29/2017,37.0,58.0
1500,lv,IVR/Online,6/28/2017,45.0,55.0
1500,a,Live Phone,6/28/2017,40.0,56.0
1000,a,Online,6/28/2017,35.0,54.0
898,rv,Online,6/28/2017,39.0,55.0
543,lv,Online,6/28/2017,41.2,53.7
1362,rv,Online,6/28/2017,38.8,57.2
1623,a,Online,6/28/2017,36.2,57.6
1500,lv,IVR/Online,6/27/2017,46.0,54.0
1500,a,Online,6/27/2017,39.0,51.0
1295,rv,Online,6/27/2017,42.0,53.0
1500,a,Live Phone,6/27/2017,39.0,56.0
1017,rv,Live Phone,6/27/2017,44.0,50.0
1000,a,Online,6/27/2017,36.0,52.0
893,rv,Online,6/27/2017,39.0,55.0
1000,rv,Live Phone,6/27/2017,41.9,52.6
1621,a,Online,6/27/2017,35.4,58.1
537,lv,Online,6/27/2017,43.0,51.5
1348,rv,Online,6/27/2017,38.1,57.5
1212,rv,Live Phone,6/27/2017,40.0,55.0
1500,a,Live Phone,6/26/2017,39.0,57.0
1000,a,Online,6/26/2017,38.0,52.0
881,rv,Online,6/26/2017,41.0,53.0
1500,lv,IVR/Online,6/26/2017,46.0,54.0
501,lv,Online,6/26/2017,40.3,53.8
1314,rv,Online,6/26/2017,36.8,58.9
1587,a,Online,6/26/2017,34.4,58.2
1746,a,Online,6/26/2017,31.0,69.0
1500,a,Live Phone,6/25/2017,36.0,58.0
1000,a,Online,6/25/2017,38.0,53.0
886,rv,Online,6/25/2017,42.0,52.0
1500,lv,IVR/Online,6/25/2017,47.0,53.0
501,lv,Online,6/25/2017,41.8,52.8
1308,rv,Online,6/25/2017,38.9,56.7
1576,a,Online,6/25/2017,35.9,56.9
1205,a,Live Phone,6/25/2017,37.0,51.0
995,rv,Live Phone,6/25/2017,38.0,53.0
1500,a,Live Phone,6/24/2017,38.0,57.0
1994,rv,Online,6/24/2017,45.0,51.0
1000,a,Online,6/24/2017,37.0,54.0
899,rv,Online,6/24/2017,42.0,55.0
500,lv,Online,6/24/2017,40.7,54.7
1311,rv,Online,6/24/2017,39.1,56.9
1580,a,Online,6/24/2017,35.9,57.2
1500,a,Live Phone,6/23/2017,39.0,55.0
1000,a,Online,6/23/2017,36.0,54.0
907,rv,Online,6/23/2017,38.0,56.0
473,lv,Online,6/23/2017,40.4,54.9
1321,rv,Online,6/23/2017,40.2,56.2
1589,a,Online,6/23/2017,37.0,56.7
2001,rv,Online,6/22/2017,46.0,49.0
1500,lv,IVR/Online,6/22/2017,46.0,54.0
1500,a,Live Phone,6/22/2017,42.0,54.0
1000,a,Online,6/22/2017,36.0,55.0
897,rv,Online,6/22/2017,40.0,54.0
1561,a,Online,6/22/2017,38.7,56.2
435,lv,Online,6/22/2017,41.8,55.8
1293,rv,Online,6/22/2017,41.3,56.1
13657,a,Online,6/22/2017,43.0,54.0
12093,rv,Online,6/22/2017,45.0,54.0
2177,a,Online,6/21/2017,44.0,50.0
1500,lv,IVR/Online,6/21/2017,46.0,54.0
1500,a,Live Phone,6/21/2017,39.0,56.0
2237,rv,Online,6/21/2017,48.0,52.0
1000,a,Online,6/21/2017,38.0,51.0
926,rv,Online,6/21/2017,40.0,53.0
1533,a,Online,6/21/2017,39.2,57.0
417,lv,Online,6/21/2017,41.0,58.0
1277,rv,Online,6/21/2017,41.0,56.6
1500,lv,IVR/Online,6/20/2017,45.0,55.0
1277,rv,Online,6/20/2017,43.0,51.0
1500,a,Online,6/20/2017,40.0,49.0
1500,a,Live Phone,6/20/2017,37.0,58.0
1000,a,Online,6/20/2017,38.0,52.0
893,rv,Online,6/20/2017,41.0,54.0
1100,a,Live Phone,6/20/2017,37.0,59.0
900,a,Live Phone,6/20/2017,40.0,55.0
1544,a,Online,6/20/2017,37.6,58.6
417,lv,Online,6/20/2017,37.3,61.2
1273,rv,Online,6/20/2017,38.8,58.8
1500,a,Live Phone,6/19/2017,37.0,57.0
1000,a,Online,6/19/2017,38.0,51.0
867,rv,Online,6/19/2017,42.0,54.0
1500,lv,IVR/Online,6/19/2017,47.0,53.0
394,lv,Online,6/19/2017,37.0,61.0
1285,rv,Online,6/19/2017,37.5,60.0
1551,a,Online,6/19/2017,36.7,59.5
2051,rv,Online,6/19/2017,44.0,52.0
2528,a,Online,6/19/2017,43.0,51.0
1208,a,,6/19/2017,40.0,56.0
1500,a,Live Phone,6/18/2017,38.0,56.0
1000,a,Online,6/18/2017,37.0,53.0
890,rv,Online,6/18/2017,41.0,55.0
1117,a,,6/18/2017,36.0,57.0
1449,a,Online,6/18/2017,23.9,75.9
1500,lv,IVR/Online,6/18/2017,48.0,51.0
390,lv,Online,6/18/2017,39.0,59.0
1300,rv,Online,6/18/2017,37.3,60.3
1567,a,Online,6/18/2017,36.7,59.8
1000,rv,Live Phone,6/18/2017,42.0,54.0
2504,a,,6/18/2017,39.0,55.0
2097,rv,,6/18/2017,42.0,54.0
1500,a,Live Phone,6/17/2017,39.0,55.0
1000,a,Online,6/17/2017,39.0,49.0
903,rv,Online,6/17/2017,42.0,51.0
396,lv,Online,6/17/2017,38.0,59.0
1318,rv,Online,6/17/2017,36.3,61.3
1586,a,Online,6/17/2017,35.8,60.4
1500,a,Live Phone,6/16/2017,39.0,55.0
1000,a,Online,6/16/2017,38.0,52.0
898,rv,Online,6/16/2017,43.0,53.0
402,lv,Online,6/16/2017,44.0,53.0
1368,rv,Online,6/16/2017,39.9,57.8
1620,a,Online,6/16/2017,38.8,57.4
1500,lv,Online,6/15/2017,50.0,50.0
1500,a,Live Phone,6/15/2017,38.0,57.0
1000,a,Online,6/15/2017,40.0,51.0
901,rv,Online,6/15/2017,42.0,55.0
402,lv,Online,6/15/2017,42.0,55.0
1372,rv,Online,6/15/2017,39.7,58.0
1613,a,Online,6/15/2017,38.8,57.3
17092,a,Online,6/15/2017,43.0,55.0
15165,rv,Online,6/15/2017,45.0,54.0
1500,lv,IVR/Online,6/14/2017,47.0,53.0
1500,a,Live Phone,6/14/2017,38.0,57.0
1000,a,Online,6/14/2017,36.0,54.0
902,rv,Online,6/14/2017,38.0,55.0
398,lv,Online,6/14/2017,42.0,56.0
1328,rv,Online,6/14/2017,41.1,57.0
1574,a,Online,6/14/2017,40.2,56.4
1500,lv,IVR/Online,6/13/2017,45.0,55.0
1500,a,Online,6/13/2017,39.0,52.0
1310,rv,Online,6/13/2017,42.0,51.0
1500,a,Live Phone,6/13/2017,36.0,59.0
1000,a,Online,6/13/2017,38.0,52.0
895,rv,Online,6/13/2017,42.0,52.0
383,lv,Online,6/13/2017,43.0,54.0
1263,rv,Online,6/13/2017,40.9,56.4
1495,a,Online,6/13/2017,40.4,55.7
1500,a,Live Phone,6/12/2017,36.0,60.0
1000,a,Online,6/12/2017,38.0,54.0
883,rv,Online,6/12/2017,42.0,53.0
800,a,,6/12/2017,37.0,51.0
1031,lv,Online,6/12/2017,41.0,55.0
1500,lv,IVR/Online,6/12/2017,43.0,57.0
1451,a,Online,6/12/2017,40.3,55.6
383,lv,Online,6/12/2017,43.0,54.0
1239,rv,Online,6/12/2017,41.6,55.5
1990,rv,Online,6/12/2017,45.0,50.0
2200,a,Online,6/12/2017,44.0,50.0
1500,a,Live Phone,6/11/2017,36.0,59.0
811,rv,IVR/Online,6/11/2017,41.0,52.0
1000,a,Online,6/11/2017,38.0,52.0
886,rv,Online,6/11/2017,40.0,55.0
1068,a,,6/11/2017,35.0,64.0
1500,lv,IVR/Online,6/11/2017,46.0,54.0
1449,a,Online,6/11/2017,37.5,57.1
412,lv,Online,6/11/2017,40.0,56.0
1232,rv,Online,6/11/2017,38.6,57.6
1500,a,Live Phone,6/10/2017,38.0,58.0
1000,a,Online,6/10/2017,36.0,54.0
900,rv,Online,6/10/2017,39.0,55.0
1449,a,Online,6/10/2017,37.1,57.5
415,lv,Online,6/10/2017,41.0,55.0
1231,rv,Online,6/10/2017,38.8,57.6
1500,a,Live Phone,6/9/2017,39.0,56.0
1000,a,Online,6/9/2017,41.0,50.0
900,rv,Online,6/9/2017,41.0,53.0
1520,a,Online,6/9/2017,36.6,57.5
452,lv,Online,6/9/2017,42.3,53.4
1303,rv,Online,6/9/2017,38.0,58.1
1500,lv,IVR/Online,6/8/2017,46.0,54.0
1500,a,Live Phone,6/8/2017,37.0,58.0
1000,a,Online,6/8/2017,39.0,50.0
897,rv,Online,6/8/2017,43.0,52.0
1968,a,Online,6/8/2017,36.9,57.9
576,lv,Online,6/8/2017,38.9,57.4
1666,rv,Online,6/8/2017,38.3,58.9
12770,a,Online,6/8/2017,41.0,57.0
11438,rv,Online,6/8/2017,43.0,56.0
1500,a,Live Phone,6/7/2017,37.0,58.0
1500,lv,,6/7/2017,46.0,54.0
1000,a,Online,6/7/2017,39.0,53.0
890,rv,Online,6/7/2017,39.0,55.0
2260,a,Online,6/7/2017,37.9,57.1
652,lv,Online,6/7/2017,40.5,56.6
1903,rv,Online,6/7/2017,39.2,58.0
1500,lv,IVR/Online,6/6/2017,45.0,55.0
1500,a,Online,6/6/2017,38.0,54.0
1288,rv,Online,6/6/2017,40.0,56.0
1500,a,Live Phone,6/6/2017,38.0,57.0
1000,a,Online,6/6/2017,37.0,52.0
897,rv,Online,6/6/2017,43.0,52.0
2371,a,Online,6/6/2017,37.7,58.1
653,lv,Online,6/6/2017,41.0,57.3
1983,rv,Online,6/6/2017,39.5,58.1
1361,rv,Live Phone,6/6/2017,34.0,57.0
903,a,,6/6/2017,37.0,55.0
1500,a,Live Phone,6/5/2017,38.0,57.0
1000,a,Online,6/5/2017,37.0,51.0
899,rv,Online,6/5/2017,41.0,52.0
1500,lv,IVR/Online,6/5/2017,46.0,54.0
663,lv,Online,6/5/2017,40.8,57.6
2410,a,Online,6/5/2017,37.6,58.4
2031,rv,Online,6/5/2017,39.6,58.2
1000,rv,Live Phone,6/5/2017,41.0,53.0
673,lv,Live Phone,6/5/2017,44.0,52.0
662,lv,Live Phone,6/5/2017,44.0,51.0
741,lv,Live Phone,6/5/2017,44.0,52.0
1500,a,Live Phone,6/4/2017,37.0,57.0
1000,a,Online,6/4/2017,37.0,53.0
885,rv,Online,6/4/2017,41.0,53.0
1500,lv,IVR/Online,6/4/2017,46.0,54.0
2420,a,Online,6/4/2017,38.7,57.5
669,lv,Online,6/4/2017,40.4,58.2
2040,rv,Online,6/4/2017,41.2,56.6
1500,a,Live Phone,6/3/2017,36.0,58.0
1000,a,Online,6/3/2017,35.0,53.0
895,rv,Online,6/3/2017,39.0,54.0
2126,a,Online,6/3/2017,39.0,57.1
575,lv,Online,6/3/2017,40.9,57.6
1818,rv,Online,6/3/2017,41.6,55.7
1999,rv,Online,6/2/2017,44.0,52.0
1500,a,Live Phone,6/2/2017,37.0,57.0
1000,a,Online,6/2/2017,39.0,50.0
901,rv,Online,6/2/2017,42.0,54.0
1910,a,Online,6/2/2017,38.4,57.6
520,lv,Online,6/2/2017,39.1,58.7
1643,rv,Online,6/2/2017,40.9,56.6
1500,lv,IVR/Online,6/1/2017,44.0,56.0
1500,a,Live Phone,6/1/2017,39.0,55.0
1000,a,Online,6/1/2017,40.0,49.0
901,rv,Online,6/1/2017,41.0,52.0
1847,a,Online,6/1/2017,39.9,55.4
528,lv,Online,6/1/2017,39.6,57.6
1587,rv,Online,6/1/2017,41.8,55.3
11287,a,Online,6/1/2017,41.0,57.0
10068,rv,Online,6/1/2017,43.0,56.0
2201,a,Online,5/31/2017,44.0,50.0
1500,lv,IVR/Online,5/31/2017,43.0,57.0
1500,a,Live Phone,5/31/2017,40.0,54.0
1000,a,Online,5/31/2017,36.0,51.0
893,rv,Online,5/31/2017,40.0,52.0
1000,lv,,5/31/2017,47.0,51.0
1872,a,Online,5/31/2017,41.2,54.0
546,lv,Online,5/31/2017,42.4,54.7
